Trade_Date,Contract_Month,Months_To_Expiry,Spot_Price,Futures_Price,Basis,Basis_Pct,Open_Interest,Volume,Settlement_Price,Implied_Carry_Rate_Annual
2023-03-03,2024-02,12,24.4823,25.0709,0.5886,2.4043,469900,46726,25.0387,2.56
2023-03-06,2023-04,1,24.3883,24.4454,0.0571,0.2343,431249,33593,24.4382,2.79
2023-03-06,2023-05,2,24.3883,24.3466,-0.0416,-0.1707,284521,65195,24.4158,-1.56
2023-03-06,2023-06,3,24.3883,24.3734,-0.0149,-0.061,173976,29946,24.369,-0.71
2023-03-06,2023-09,6,24.3883,24.1346,-0.2537,-1.0401,350840,37772,24.1891,-1.96
2023-03-06,2024-02,12,24.3883,25.1363,0.748,3.0671,451042,78506,25.148,3.31
2023-03-07,2023-04,1,24.5464,24.5122,-0.0342,-0.1392,207987,30089,24.4949,-0.71
2023-03-07,2023-05,2,24.5464,24.5978,0.0514,0.2095,182736,25184,24.5769,1.96
2023-03-07,2023-06,3,24.5464,24.5017,-0.0446,-0.1819,230134,35701,24.4918,0.57
2023-03-07,2023-09,6,24.5464,24.712,0.1657,0.6749,281625,57873,24.7405,1.19
2023-03-07,2024-03,12,24.5464,24.2981,-0.2483,-1.0115,296985,45472,24.2677,-1.09
2023-03-08,2023-04,1,24.6645,24.6044,-0.0602,-0.2439,255714,43221,24.6051,3.56
2023-03-08,2023-05,2,24.6645,24.5407,-0.1238,-0.502,466845,83424,24.5418,-1.94
2023-03-08,2023-06,3,24.6645,24.649,-0.0155,-0.0629,387083,36813,24.7009,-0.33
2023-03-08,2023-09,6,24.6645,24.9057,0.2412,0.9778,196870,26774,24.9059,2.09
2023-03-08,2024-03,12,24.6645,24.819,0.1544,0.626,335895,40913,24.8794,0.34
2023-03-09,2023-04,1,24.4501,24.5349,0.0848,0.347,206891,20679,24.5741,-0.45
2023-03-09,2023-05,2,24.4501,24.4726,0.0225,0.0922,435484,33569,24.4219,-1.61
2023-03-09,2023-06,3,24.4501,24.363,-0.0871,-0.3562,199043,21606,24.2838,-1.65
2023-03-09,2023-09,6,24.4501,24.4042,-0.0458,-0.1874,409211,83174,24.3553,-0.48
2023-03-09,2024-03,12,24.4501,24.8068,0.3568,1.4591,431787,76097,24.846,1.65
2023-03-10,2023-04,1,24.5458,24.6607,0.1149,0.4681,359135,49815,24.5751,-0.58
2023-03-10,2023-05,2,24.5458,24.6556,0.1098,0.4473,202897,41459,24.6648,0.78
2023-03-10,2023-06,3,24.5458,24.7645,0.2188,0.8913,460255,108123,24.7806,2.67
2023-03-10,2023-09,6,24.5458,24.4625,-0.0832,-0.3391,279487,31597,24.4299,-0.1
2023-03-10,2024-03,12,24.5458,24.9694,0.4236,1.7258,427086,68730,25.0342,1.48
2023-03-13,2023-04,1,24.622,24.6547,0.0327,0.1326,339681,81434,24.6441,3.05
2023-03-13,2023-05,2,24.622,24.5779,-0.0441,-0.1792,164332,12220,24.5801,0.55
2023-03-13,2023-06,3,24.622,24.7926,0.1706,0.693,376121,46594,24.8323,2.85
2023-03-13,2023-09,6,24.622,24.5962,-0.0258,-0.1048,273392,35619,24.5849,0.22
2023-03-13,2024-03,12,24.622,24.7329,0.1109,0.4503,446306,67675,24.7531,0.06
2023-03-14,2023-04,1,24.678,24.7287,0.0507,0.2056,155979,24923,24.591,0.49
2023-03-14,2023-05,2,24.678,24.7792,0.1012,0.4099,364919,86765,24.7774,0.55
2023-03-14,2023-06,3,24.678,24.7342,0.0562,0.2276,385026,52819,24.8026,-0.03
2023-03-14,2023-09,6,24.678,24.5301,-0.1479,-0.5994,256274,44033,24.5672,-0.32
2023-03-14,2024-03,12,24.678,24.6599,-0.0181,-0.0734,222603,43182,24.5841,0.01
2023-03-15,2023-04,1,24.6992,24.6775,-0.0217,-0.0879,474849,117808,24.7607,-0.44
2023-03-15,2023-05,2,24.6992,24.5099,-0.1894,-0.7667,351033,64331,24.4877,-1.5
2023-03-15,2023-06,3,24.6992,24.8401,0.1409,0.5703,459921,72096,24.8872,3.53
2023-03-15,2023-09,6,24.6992,24.9721,0.2728,1.1046,265866,38989,24.9274,2.14
2023-03-15,2024-03,12,24.6992,25.4281,0.7288,2.9508,213471,44397,25.4026,2.99
2023-03-16,2023-04,1,24.618,24.6296,0.0116,0.0472,161582,28332,24.691,-0.69
2023-03-16,2023-05,2,24.618,24.7262,0.1082,0.4396,228829,12446,24.6976,2.03
2023-03-16,2023-06,3,24.618,24.7348,0.1167,0.4742,270904,16162,24.7117,1.01
2023-03-16,2023-09,6,24.618,24.9142,0.2962,1.2033,262033,34331,24.8939,2.27
2023-03-16,2024-03,12,24.618,24.594,-0.024,-0.0975,175402,21678,24.561,0.11
2023-03-17,2023-04,1,24.9349,24.9114,-0.0235,-0.0944,385908,66355,24.9041,1.32
2023-03-17,2023-05,2,24.9349,25.0028,0.0678,0.272,330242,36191,25.0131,0.96
2023-03-17,2023-06,3,24.9349,25.0556,0.1207,0.484,242256,58715,25.0456,2.08
2023-03-17,2023-09,6,24.9349,25.183,0.2481,0.9949,180697,16354,25.1517,2.35
2023-03-17,2024-03,12,24.9349,24.7584,-0.1766,-0.7081,362722,67864,24.7968,-0.85
2023-03-20,2023-04,1,24.8087,24.8471,0.0384,0.1547,209567,50820,24.8821,3.63
2023-03-20,2023-05,2,24.8087,24.9196,0.1109,0.447,226271,43909,24.8917,1.48
2023-03-20,2023-06,3,24.8087,24.7826,-0.0261,-0.1053,304528,61046,24.739,-0.7
2023-03-20,2023-09,6,24.8087,24.738,-0.0707,-0.285,381244,22603,24.7643,-0.14
2023-03-20,2024-03,12,24.8087,25.7229,0.9142,3.685,389405,37064,25.6143,3.6
2023-03-21,2023-04,1,24.7148,24.6888,-0.0261,-0.1055,170875,29492,24.7308,-1.77
2023-03-21,2023-05,2,24.7148,24.8188,0.104,0.4207,423925,69115,24.7908,1.47
2023-03-21,2023-06,3,24.7148,24.4954,-0.2194,-0.8878,213063,44290,24.5386,-0.36
2023-03-21,2023-09,6,24.7148,24.6917,-0.0232,-0.0937,220974,30479,24.7308,-0.42
2023-03-21,2024-03,12,24.7148,24.3562,-0.3586,-1.4511,416544,71797,24.4217,-1.69
2023-03-22,2023-04,1,24.9255,25.0205,0.095,0.3812,405361,78957,24.992,-0.05
2023-03-22,2023-05,2,24.9255,24.8792,-0.0464,-0.186,343604,70485,24.9532,0.55
2023-03-22,2023-06,3,24.9255,25.0756,0.15,0.602,443054,24333,25.1061,0.86
2023-03-22,2023-09,6,24.9255,25.0271,0.1016,0.4076,457953,91368,25.0585,-0.24
2023-03-22,2024-03,12,24.9255,25.2435,0.318,1.2757,187556,37861,25.211,1.8
2023-03-23,2023-04,1,24.9282,25.0114,0.0833,0.334,458679,56963,25.0346,3.69
2023-03-23,2023-05,2,24.9282,25.153,0.2248,0.9018,444264,50709,25.206,2.48
2023-03-23,2023-06,3,24.9282,24.9335,0.0054,0.0215,344557,54895,24.9889,0.39
2023-03-23,2023-09,6,24.9282,25.2811,0.3529,1.4157,432816,34988,25.2612,2.86
2023-03-23,2024-03,12,24.9282,25.7794,0.8513,3.4149,343624,33925,25.677,3.68
2023-03-24,2023-04,1,24.9113,24.8128,-0.0984,-0.3952,317905,38016,24.7663,-1.42
2023-03-24,2023-05,2,24.9113,25.1045,0.1932,0.7755,162484,28264,25.194,3.71
2023-03-24,2023-06,3,24.9113,24.8305,-0.0808,-0.3242,461107,90417,24.846,-1.45
2023-03-24,2023-09,6,24.9113,25.2728,0.3615,1.4512,267242,26254,25.2165,1.8
2023-03-24,2024-03,12,24.9113,25.7267,0.8154,3.2734,386048,52749,25.7521,3.25
2023-03-27,2023-04,1,24.9581,24.9922,0.0341,0.1365,215112,12098,24.9726,1.95
2023-03-27,2023-05,2,24.9581,24.9365,-0.0216,-0.0866,275668,57800,24.9009,1.71
2023-03-27,2023-06,3,24.9581,24.9876,0.0295,0.1181,237287,26781,25.0449,-0.13
2023-03-27,2023-09,6,24.9581,24.8474,-0.1107,-0.4434,459254,70747,24.7496,-0.47
2023-03-27,2024-03,12,24.9581,24.6577,-0.3004,-1.2037,226612,56466,24.6506,-1.69
2023-03-28,2023-04,1,25.0167,25.0329,0.0163,0.0651,423764,28853,25.1115,0.57
2023-03-28,2023-05,2,25.0167,25.0399,0.0232,0.0928,349304,32685,25.0953,-1.3
2023-03-28,2023-06,3,25.0167,24.8057,-0.211,-0.8434,377734,42760,24.7501,-1.91
2023-03-28,2023-09,6,25.0167,25.3098,0.2931,1.1717,218698,35835,25.3316,3.02
2023-03-28,2024-03,12,25.0167,25.3069,0.2903,1.1603,156248,27810,25.3183,1.06
2023-03-29,2023-04,1,24.9874,24.9068,-0.0806,-0.3227,421333,87904,24.8549,2.79
2023-03-29,2023-05,2,24.9874,25.0515,0.0641,0.2565,416926,34087,25.0818,0.73
2023-03-29,2023-06,3,24.9874,25.0179,0.0305,0.122,198525,11190,25.0202,0.35
2023-03-29,2023-09,6,24.9874,24.7722,-0.2152,-0.8612,153814,33913,24.8528,-0.95
2023-03-29,2024-03,12,24.9874,24.5454,-0.442,-1.7688,305735,47969,24.4411,-1.97
2023-03-30,2023-04,1,25.0669,25.0324,-0.0346,-0.1378,247804,46234,25.0335,0.12
2023-03-30,2023-05,2,25.0669,24.9212,-0.1457,-0.5812,261846,38828,24.9348,-0.92
2023-03-30,2023-06,3,25.0669,25.2457,0.1788,0.7133,279641,19447,25.305,1.48
2023-03-30,2023-09,6,25.0669,25.1726,0.1057,0.4216,321044,46626,25.2502,0.67
2023-03-30,2024-03,12,25.0669,25.3376,0.2706,1.0797,182226,23360,25.2364,1.82
2023-03-31,2023-04,1,24.8258,24.8763,0.0505,0.2033,396014,94013,24.8296,1.87
2023-03-31,2023-05,2,24.8258,24.9256,0.0997,0.4017,363324,35303,24.9152,3.67
2023-03-31,2023-06,3,24.8258,24.9233,0.0974,0.3925,415016,53496,24.9602,-0.3
2023-03-31,2023-09,6,24.8258,24.9359,0.11,0.4432,166612,40646,24.892,2.67
2023-03-31,2024-03,12,24.8258,25.3568,0.531,2.1388,232005,30469,25.2894,1.99
2023-04-03,2023-05,1,25.0124,25.0185,0.0062,0.0246,217543,53834,25.0237,2.72
2023-04-03,2023-06,2,25.0124,24.9777,-0.0347,-0.1385,341971,62800,25.0326,0.21
2023-04-03,2023-07,3,25.0124,25.0699,0.0575,0.23,431355,25140,25.1296,1.43
2023-04-03,2023-09,6,25.0124,25.3172,0.3048,1.2187,409821,29774,25.275,2.63
2023-04-03,2024-03,12,25.0124,25.4977,0.4854,1.9405,463024,66916,25.4803,1.7
2023-04-04,2023-05,1,24.5926,24.7043,0.1118,0.4545,381917,92310,24.6637,1.83
2023-04-04,2023-06,2,24.5926,24.6591,0.0665,0.2706,467884,35644,24.5933,-1.0
2023-04-04,2023-07,3,24.5926,24.4432,-0.1493,-0.6073,173675,13306,24.4691,-1.84
2023-04-04,2023-10,6,24.5926,25.0568,0.4643,1.8878,463102,98278,24.9789,3.79
2023-04-04,2024-03,12,24.5926,24.7243,0.1317,0.5356,238657,37046,24.7522,0.61
2023-04-05,2023-05,1,24.9979,25.0006,0.0027,0.0107,232401,52201,24.9725,0.88
2023-04-05,2023-06,2,24.9979,25.2227,0.2248,0.8992,242255,33888,25.1559,2.4
2023-04-05,2023-07,3,24.9979,24.8127,-0.1852,-0.7411,403561,80663,24.799,-1.76
2023-04-05,2023-10,6,24.9979,24.6904,-0.3076,-1.2303,264807,18516,24.7012,-1.16
2023-04-05,2024-03,12,24.9979,24.9739,-0.024,-0.0961,316573,55800,24.9981,-0.21
2023-04-06,2023-05,1,25.3157,25.2399,-0.0759,-0.2997,306809,20645,25.2504,0.79
2023-04-06,2023-06,2,25.3157,25.436,0.1202,0.4749,293922,44047,25.3868,3.21
2023-04-06,2023-07,3,25.3157,25.4637,0.148,0.5846,248048,38387,25.4875,1.33
2023-04-06,2023-10,6,25.3157,25.3079,-0.0078,-0.0309,450533,96352,25.3506,0.09
2023-04-06,2024-03,12,25.3157,25.1971,-0.1186,-0.4686,337835,39616,25.2055,-0.45
2023-04-07,2023-05,1,25.2157,25.2876,0.0719,0.2851,227499,50789,25.2255,0.57
2023-04-07,2023-06,2,25.2157,25.2748,0.0591,0.2345,319589,29103,25.3105,1.37
2023-04-07,2023-07,3,25.2157,25.3566,0.1409,0.5589,314321,42682,25.2807,3.61
2023-04-07,2023-10,6,25.2157,25.4609,0.2452,0.9726,251906,30826,25.4089,1.44
2023-04-07,2024-04,12,25.2157,25.5637,0.348,1.3803,347865,76995,25.5527,1.15
2023-04-10,2023-05,1,25.1584,25.2649,0.1064,0.423,296615,71925,25.3046,3.84
2023-04-10,2023-06,2,25.1584,25.1746,0.0162,0.0643,436354,82022,25.1782,-1.8
2023-04-10,2023-07,3,25.1584,25.2833,0.1248,0.4961,210999,18130,25.244,2.07
2023-04-10,2023-10,6,25.1584,24.9746,-0.1839,-0.7308,416934,73963,24.955,-1.52
2023-04-10,2024-04,12,25.1584,26.018,0.8595,3.4165,248115,14467,25.9877,3.41
2023-04-11,2023-05,1,25.3039,25.3579,0.054,0.2133,298345,65329,25.3348,3.86
2023-04-11,2023-06,2,25.3039,25.2976,-0.0064,-0.0251,234853,19458,25.2232,-1.78
2023-04-11,2023-07,3,25.3039,25.3713,0.0673,0.2661,305631,45310,25.3832,-0.49
2023-04-11,2023-10,6,25.3039,25.1013,-0.2026,-0.8007,226816,26413,25.1847,-1.1
2023-04-11,2024-04,12,25.3039,25.1269,-0.1771,-0.6998,313701,20860,25.1379,-0.49
2023-04-12,2023-05,1,25.2355,25.1706,-0.0649,-0.2571,344190,53642,25.2031,-1.25
2023-04-12,2023-06,2,25.2355,25.1134,-0.1221,-0.4838,173682,16665,25.1796,-1.98
2023-04-12,2023-07,3,25.2355,25.1412,-0.0943,-0.3737,465291,100369,25.1472,0.9
2023-04-12,2023-10,6,25.2355,25.4717,0.2362,0.9361,368235,63777,25.5553,3.42
2023-04-12,2024-04,12,25.2355,25.0379,-0.1976,-0.7831,250116,54533,25.0323,-0.55
2023-04-13,2023-05,1,25.2341,25.3498,0.1157,0.4587,407628,48632,25.3515,3.93
2023-04-13,2023-06,2,25.2341,25.3126,0.0785,0.3109,439042,79743,25.266,3.34
2023-04-13,2023-07,3,25.2341,25.5463,0.3122,1.237,313576,37047,25.5377,3.14
2023-04-13,2023-10,6,25.2341,25.7177,0.4836,1.9166,409474,23146,25.7454,3.24
2023-04-13,2024-04,12,25.2341,24.8739,-0.3602,-1.4276,294886,65682,24.8157,-1.93
2023-04-14,2023-05,1,25.2577,25.3162,0.0585,0.2316,419897,21826,25.4558,0.76
2023-04-14,2023-06,2,25.2577,25.6186,0.3609,1.4289,177592,12207,25.6074,3.7
2023-04-14,2023-07,3,25.2577,25.126,-0.1317,-0.5213,370902,70649,25.1036,-1.46
2023-04-14,2023-10,6,25.2577,25.327,0.0693,0.2743,381304,71799,25.3191,0.53
2023-04-14,2024-04,12,25.2577,25.2852,0.0275,0.1089,374544,57623,25.2838,0.42
2023-04-17,2023-05,1,25.3091,25.3036,-0.0055,-0.0218,218745,15892,25.2545,-1.15
2023-04-17,2023-06,2,25.3091,25.4465,0.1373,0.5427,203930,31751,25.3953,1.6
2023-04-17,2023-07,3,25.3091,25.2855,-0.0236,-0.0933,197481,48159,25.3022,-0.88
2023-04-17,2023-10,6,25.3091,25.2095,-0.0996,-0.3937,212103,47393,25.2308,-0.54
2023-04-17,2024-04,12,25.3091,25.1295,-0.1796,-0.7098,175228,15320,25.0354,-1.02
2023-04-18,2023-05,1,25.3861,25.3796,-0.0065,-0.0254,202398,38683,25.5562,-1.08
2023-04-18,2023-06,2,25.3861,25.3887,0.0027,0.0105,204858,51063,25.3962,3.01
2023-04-18,2023-07,3,25.3861,25.4032,0.0171,0.0675,152107,29883,25.4017,1.85
2023-04-18,2023-10,6,25.3861,25.8334,0.4473,1.762,419660,84528,25.9496,2.76
2023-04-18,2024-04,12,25.3861,25.5006,0.1146,0.4513,203719,41738,25.5538,0.64
2023-04-19,2023-05,1,25.2809,25.2046,-0.0763,-0.3016,424284,43762,25.2549,0.05
2023-04-19,2023-06,2,25.2809,25.2085,-0.0723,-0.2862,253784,58991,25.232,-1.4
2023-04-19,2023-07,3,25.2809,25.2989,0.018,0.0712,285485,35035,25.377,1.0
2023-04-19,2023-10,6,25.2809,25.6161,0.3352,1.3261,380517,59932,25.5651,2.01
2023-04-19,2024-04,12,25.2809,25.486,0.2051,0.8115,458388,99413,25.5009,0.95
2023-04-20,2023-05,1,25.4376,25.4056,-0.032,-0.1259,351109,55557,25.3413,-0.66
2023-04-20,2023-06,2,25.4376,25.488,0.0504,0.1981,161353,34463,25.4505,1.73
2023-04-20,2023-07,3,25.4376,25.3319,-0.1057,-0.4155,472596,83737,25.3991,-0.51
2023-04-20,2023-10,6,25.4376,25.2545,-0.1831,-0.7199,270159,26302,25.2539,-1.73
2023-04-20,2024-04,12,25.4376,25.8324,0.3948,1.5519,444902,92311,25.7393,1.67
2023-04-21,2023-05,1,25.1958,25.3738,0.178,0.7063,320832,61038,25.4014,0.36
2023-04-21,2023-06,2,25.1958,25.2152,0.0194,0.0772,347315,18514,25.2766,-0.33
2023-04-21,2023-07,3,25.1958,25.1929,-0.0029,-0.0114,222509,27973,25.1245,-1.26
2023-04-21,2023-10,6,25.1958,25.4318,0.236,0.9365,172117,23283,25.3627,1.24
2023-04-21,2024-04,12,25.1958,25.3886,0.1928,0.7652,304821,65305,25.3305,0.8
2023-04-24,2023-05,1,25.383,25.3357,-0.0473,-0.1865,192253,30188,25.1999,1.09
2023-04-24,2023-06,2,25.383,25.3289,-0.0541,-0.2132,216269,31777,25.3434,0.1
2023-04-24,2023-07,3,25.383,25.4263,0.0433,0.1705,297766,65221,25.4302,0.44
2023-04-24,2023-10,6,25.383,25.5945,0.2115,0.8331,276606,33006,25.5998,2.05
2023-04-24,2024-04,12,25.383,26.3683,0.9853,3.8817,207852,46321,26.3748,3.88
2023-04-25,2023-05,1,25.7068,25.8332,0.1264,0.4917,224841,29263,25.841,3.27
2023-04-25,2023-06,2,25.7068,25.9241,0.2173,0.8455,295462,51615,25.9116,3.45
2023-04-25,2023-07,3,25.7068,25.7301,0.0233,0.0907,443494,58003,25.7326,0.84
2023-04-25,2023-10,6,25.7068,26.1573,0.4505,1.7524,387892,50755,26.2368,3.71
2023-04-25,2024-04,12,25.7068,26.3893,0.6825,2.655,186480,28773,26.3893,2.71
2023-04-26,2023-05,1,25.375,25.5355,0.1605,0.6326,217680,12953,25.5377,2.12
2023-04-26,2023-06,2,25.375,25.5539,0.1789,0.705,157498,14900,25.4878,3.86
2023-04-26,2023-07,3,25.375,25.3706,-0.0044,-0.0173,239229,56787,25.2681,-0.52
2023-04-26,2023-10,6,25.375,25.5172,0.1422,0.5605,201460,32877,25.5283,1.21
2023-04-26,2024-04,12,25.375,25.1061,-0.2689,-1.0598,368704,37078,25.0226,-0.97
2023-04-27,2023-05,1,25.4448,25.349,-0.0959,-0.3767,193708,14908,25.3288,-0.1
2023-04-27,2023-06,2,25.4448,25.2305,-0.2143,-0.8422,336007,51639,25.2759,-1.57
2023-04-27,2023-07,3,25.4448,25.6998,0.255,1.0021,412787,35521,25.6847,2.29
2023-04-27,2023-10,6,25.4448,25.7818,0.337,1.3244,385482,33502,25.868,2.17
2023-04-27,2024-04,12,25.4448,25.1191,-0.3257,-1.2802,397844,60435,25.1715,-1.48
2023-04-28,2023-05,1,25.2721,25.0794,-0.1927,-0.7624,457185,84652,25.0831,-1.66
2023-04-28,2023-06,2,25.2721,25.3029,0.0308,0.1218,466719,35520,25.2597,1.71
2023-04-28,2023-07,3,25.2721,25.5459,0.2738,1.0835,200536,39929,25.5831,3.88
2023-04-28,2023-10,6,25.2721,25.6916,0.4195,1.66,315166,62976,25.6934,3.55
2023-04-28,2024-04,12,25.2721,25.385,0.113,0.447,204573,17893,25.3757,1.03
2023-05-01,2023-05,1,25.6145,25.6242,0.0097,0.0379,257870,34616,25.6027,0.69
2023-05-01,2023-06,2,25.6145,25.5913,-0.0233,-0.0908,157061,22715,25.5527,-0.69
2023-05-01,2023-07,3,25.6145,25.6525,0.038,0.1483,371161,67350,25.5956,1.3
2023-05-01,2023-10,6,25.6145,25.8963,0.2818,1.1,232994,52195,25.91,3.64
2023-05-01,2024-04,12,25.6145,25.3852,-0.2293,-0.8953,289710,58696,25.3825,-0.9
2023-05-02,2023-06,1,25.61,25.5906,-0.0194,-0.0756,220542,40760,25.5641,3.31
2023-05-02,2023-07,2,25.61,25.4976,-0.1124,-0.439,347592,64830,25.5715,0.84
2023-05-02,2023-07,3,25.61,25.5637,-0.0463,-0.1807,413113,65443,25.5391,-0.08
2023-05-02,2023-10,6,25.61,26.129,0.519,2.0266,434337,42023,26.1252,3.52
2023-05-02,2024-04,12,25.61,25.3087,-0.3013,-1.1764,335576,29653,25.3984,-1.25
2023-05-03,2023-06,1,25.4659,25.5908,0.1248,0.4902,469293,53075,25.6071,2.46
2023-05-03,2023-07,2,25.4659,25.5171,0.0512,0.2011,322929,72210,25.4824,0.48
2023-05-03,2023-08,3,25.4659,25.5464,0.0804,0.3158,409750,71157,25.5124,3.03
2023-05-03,2023-10,6,25.4659,25.9503,0.4844,1.902,169596,37556,25.9668,3.0
2023-05-03,2024-04,12,25.4659,25.5481,0.0822,0.3229,301952,74255,25.5217,0.24
2023-05-04,2023-06,1,25.3871,25.3675,-0.0197,-0.0775,199336,20826,25.4189,0.54
2023-05-04,2023-07,2,25.3871,25.317,-0.0701,-0.2762,381749,88210,25.4119,-1.15
2023-05-04,2023-08,3,25.3871,25.738,0.3509,1.382,285377,50352,25.6419,3.94
2023-05-04,2023-10,6,25.3871,25.4995,0.1123,0.4425,189048,21992,25.4238,0.82
2023-05-04,2024-04,12,25.3871,26.3521,0.965,3.801,393332,74179,26.2849,3.93
2023-05-05,2023-06,1,25.3497,25.2876,-0.0621,-0.2449,328634,38995,25.2762,1.0
2023-05-05,2023-07,2,25.3497,25.2702,-0.0795,-0.3135,339409,73766,25.3631,-0.86
2023-05-05,2023-08,3,25.3497,25.6155,0.2658,1.0487,463756,40626,25.662,2.28
2023-05-05,2023-11,6,25.3497,25.1982,-0.1515,-0.5977,394169,87549,25.1845,-0.86
2023-05-05,2024-04,12,25.3497,25.4042,0.0545,0.215,389307,39706,25.4337,0.23
2023-05-08,2023-06,1,25.1931,25.3197,0.1266,0.5026,301143,73529,25.2425,3.05
2023-05-08,2023-07,2,25.1931,25.1915,-0.0016,-0.0062,199869,49936,25.2889,3.54
2023-05-08,2023-08,3,25.1931,25.4281,0.235,0.9329,385816,74674,25.4006,2.0
2023-05-08,2023-11,6,25.1931,25.7164,0.5233,2.0771,190206,27822,25.6885,3.24
2023-05-08,2024-05,12,25.1931,25.6694,0.4763,1.8906,251910,31530,25.5796,1.88
2023-05-09,2023-06,1,25.5565,25.6826,0.1261,0.4935,173278,34591,25.7003,3.41
2023-05-09,2023-07,2,25.5565,25.785,0.2285,0.8941,264581,62852,25.7292,3.28
2023-05-09,2023-08,3,25.5565,25.492,-0.0645,-0.2523,414878,100578,25.5426,-0.36
2023-05-09,2023-11,6,25.5565,25.6305,0.074,0.2896,207694,27367,25.6354,0.37
2023-05-09,2024-05,12,25.5565,26.5278,0.9713,3.8005,222000,40497,26.5945,3.01
2023-05-10,2023-06,1,25.7224,25.7918,0.0694,0.2697,374814,38712,25.7988,2.6
2023-05-10,2023-07,2,25.7224,25.7555,0.0331,0.1288,178387,16117,25.7916,1.82
2023-05-10,2023-08,3,25.7224,25.7621,0.0397,0.1545,269961,40569,25.7652,-0.14
2023-05-10,2023-11,6,25.7224,25.9932,0.2708,1.053,305321,32013,25.9725,2.84
2023-05-10,2024-05,12,25.7224,25.5153,-0.207,-0.8049,465434,37392,25.5008,-1.01
2023-05-11,2023-06,1,25.6569,25.7044,0.0475,0.1851,319414,72766,25.7795,0.02
2023-05-11,2023-07,2,25.6569,25.6715,0.0146,0.0567,238750,30203,25.666,0.49
2023-05-11,2023-08,3,25.6569,25.6432,-0.0137,-0.0535,329557,71166,25.6245,-0.56
2023-05-11,2023-11,6,25.6569,25.6624,0.0055,0.0213,463569,111828,25.7205,1.08
2023-05-11,2024-05,12,25.6569,26.4023,0.7453,2.905,312501,22759,26.3315,2.99
2023-05-12,2023-06,1,25.5093,25.5052,-0.0041,-0.016,335975,54179,25.5418,1.94
2023-05-12,2023-07,2,25.5093,25.6113,0.102,0.3998,353818,67017,25.5624,2.25
2023-05-12,2023-08,3,25.5093,25.5991,0.0898,0.352,184988,39681,25.5876,2.0
2023-05-12,2023-11,6,25.5093,25.4669,-0.0424,-0.1661,353496,33878,25.4702,-0.0
2023-05-12,2024-05,12,25.5093,25.4614,-0.0479,-0.1877,261494,58296,25.3921,-0.11
2023-05-15,2023-06,1,25.4233,25.4758,0.0525,0.2067,321245,69363,25.4506,2.73
2023-05-15,2023-07,2,25.4233,25.5613,0.138,0.543,171006,32346,25.5642,3.11
2023-05-15,2023-08,3,25.4233,25.3663,-0.057,-0.2242,321051,45793,25.4386,0.05
2023-05-15,2023-11,6,25.4233,25.879,0.4558,1.7927,374453,75205,25.8752,3.3
2023-05-15,2024-05,12,25.4233,25.2573,-0.1659,-0.6526,364078,89746,25.2203,-1.35
2023-05-16,2023-06,1,25.2934,25.2084,-0.0849,-0.3359,430640,60179,25.2558,2.53
2023-05-16,2023-07,2,25.2934,25.3806,0.0873,0.3451,418290,90334,25.4185,-1.94
2023-05-16,2023-08,3,25.2934,25.3573,0.0639,0.2528,211450,43401,25.4882,1.74
2023-05-16,2023-11,6,25.2934,25.4096,0.1162,0.4595,440115,53372,25.3058,0.89
2023-05-16,2024-05,12,25.2934,26.2503,0.957,3.7834,376570,33548,26.2171,3.45
2023-05-17,2023-06,1,25.3538,25.3497,-0.0041,-0.0162,158488,12266,25.4485,2.72
2023-05-17,2023-07,2,25.3538,25.4114,0.0576,0.2272,305978,28421,25.4468,0.3
2023-05-17,2023-08,3,25.3538,25.2732,-0.0806,-0.318,188818,10383,25.3095,-0.27
2023-05-17,2023-11,6,25.3538,25.7161,0.3622,1.4287,252065,30709,25.7867,3.54
2023-05-17,2024-05,12,25.3538,26.1939,0.8401,3.3135,428563,105849,26.1964,3.55
2023-05-18,2023-06,1,25.3963,25.6439,0.2476,0.975,357959,22557,25.5528,2.86
2023-05-18,2023-07,2,25.3963,25.2546,-0.1417,-0.5579,471301,107558,25.2396,-1.44
2023-05-18,2023-08,3,25.3963,25.6193,0.2231,0.8784,391653,60659,25.5341,2.7
2023-05-18,2023-11,6,25.3963,25.1325,-0.2638,-1.0386,364323,47140,25.0914,-1.2
2023-05-18,2024-05,12,25.3963,25.9555,0.5592,2.202,470775,34631,26.0011,1.72
2023-05-19,2023-06,1,25.6986,25.6825,-0.0161,-0.0625,420103,56816,25.5433,0.74
2023-05-19,2023-07,2,25.6986,25.6373,-0.0613,-0.2384,295040,54419,25.5398,-1.53
2023-05-19,2023-08,3,25.6986,25.7461,0.0475,0.185,229596,24620,25.761,-0.18
2023-05-19,2023-11,6,25.6986,26.1288,0.4302,1.6741,413451,42717,26.1359,3.18
2023-05-19,2024-05,12,25.6986,25.067,-0.6316,-2.4578,424656,100777,25.1372,-1.87
2023-05-22,2023-06,1,25.4612,25.5672,0.106,0.4162,471801,69889,25.5761,3.93
2023-05-22,2023-07,2,25.4612,25.6153,0.154,0.6049,194261,27283,25.5452,3.09
2023-05-22,2023-08,3,25.4612,25.4175,-0.0437,-0.1717,359917,81272,25.4466,-0.73
2023-05-22,2023-11,6,25.4612,25.659,0.1978,0.7768,336535,83906,25.7154,1.44
